Reduc.:Test_Brass-Reduc.,,Cu Zn,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
6.67999982833862,-111.210029602051,,,
6.69000005722046,-112.306335449219,,,
6.69999980926514,-113.443222045898,,,
6.71000003814697,-114.620658874512,,,
6.71999979019165,-115.838600158691,,,
6.73000001907349,-117.097015380859,,,
6.73999977111816,-118.395874023438,,,
6.75,-119.735137939453,,,
6.76000022888184,-121.114768981934,,,
6.76999998092651,-122.534729003906,,,
6.78000020980835,-123.994987487793,,,
6.78999996185303,-125.495513916016,,,
6.80000019073486,-127.036262512207,,,
6.80999994277954,-128.617202758789,,,
6.82000017166138,-130.238296508789,,,
6.82999992370605,-131.899505615234,,,
6.84000015258789,-133.600814819336,,,
6.84999990463257,-135.342163085938,,,
6.8600001335144,-137.123519897461,,,
6.86999988555908,-138.944854736328,,,
6.88000011444092,-140.806137084961,,,
6.8899998664856,-142.707321166992,,,
6.90000009536743,-144.648376464844,,,
6.90999984741211,-146.629272460938,,,
6.92000007629395,-148.649963378906,,,
6.92999982833862,-150.710418701172,,,
6.94000005722046,-152.810607910156,,,
6.94999980926514,-154.950500488281,,,
6.96000003814697,-157.130035400391,,,
6.96999979019165,-159.349197387695,,,
6.98000001907349,-161.607940673828,,,
6.98999977111816,-163.906234741211,,,
7,-166.244049072266,,,
7.01000022888184,-168.621337890625,,,
7.01999998092651,-171.0380859375,,,
7.03000020980835,-173.494232177734,,,
7.03999996185303,-175.98974609375,,,
7.05000019073486,-178.524612426758,,,
7.05999994277954,-181.098770141602,,,
7.07000017166138,-183.712203979492,,,
7.07999992370605,-186.364852905273,,,
7.09000015258789,-189.056716918945,,,
7.09999990463257,-191.787734985352,,,
7.1100001335144,-194.557876586914,,,
7.11999988555908,-197.367095947266,,,
7.13000011444092,-200.215377807617,,,
7.1399998664856,-203.102691650391,,,
7.15000009536743,-206.02897644043,,,
7.15999984741211,-208.994201660156,,,
7.17000007629395,-211.998352050781,,,
7.17999982833862,-215.041366577148,,,
7.19000005722046,-218.123229980469,,,
7.19999980926514,-221.243896484375,,,
7.21000003814697,-224.4033203125,,,
7.21999979019165,-227.601486206055,,,
7.23000001907349,-230.838363647461,,,
7.23999977111816,-234.113891601563,,,
7.25,-237.428039550781,,,
7.26000022888184,-240.780792236328,,,
7.26999998092651,-244.172088623047,,,
7.28000020980835,-247.601913452148,,,
7.28999996185303,-251.070236206055,,,
